rental_id,country,city,property_type,bedrooms,bathrooms,square_feet,property_age_years,parking_spaces,pets_allowed,furnished,monthly_rent,currency,security_deposit,lease_term_months,tenant_age,monthly_income,employment_type,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,on_time_payments,late_payments,missed_payments,payment_consistency_score,market_median_rent,days_to_rent_property,local_unemployment_rate,inflation_rate,rent_to_income_ratio,rent_vs_market_ratio,tenant_stability_score,property_desirability_score,default_flag,high_rent_burden,subprime_credit,verification_score,total_late_missed,rent_per_sqft,income_stability,credit_income_interaction,rent_credit_ratio,country_enc,city_enc,property_type_enc,employment_type_enc,currency_enc
RENT_Me038283,Mexico,Tijuana,Penthouse,1,2,1963.9,21.4,1,0,1,72575.84,MXN,72575.84,36,25,288563.62,Freelancer,1,0,620,0.7,1,9,2,1,0.75,68600.52,8,4.59,5.97,0.252,1.058,0.447,0.668,0,0,0,1,3,36.95495697,51621.39893,1789.094444,116.8693076,1,12,2,1,1
RENT_Me038284,Mexico,Puebla,Apartment,3,3,955.2,10,2,1,1,19777.73,MXN,59333.19,12,45,40311.47,Part-time,0,0,749,0.4,0,6,4,2,0.5,20631.31,1,3.77,5.23,0.491,0.959,0.192,0.865,1,1,0,0,6,20.70532873,8451.041929,301.9329103,26.37030667,1,11,0,3,1
RENT_Me038285,Mexico,Monterrey,Townhouse,1,2,1816.8,11.9,0,1,0,37472.53,MXN,74945.06,12,31,95053.22,Retired,1,0,748,7.2,0,12,3,0,1,37212.24,2,4.89,4.95,0.394,1.007,0.579,0.761,0,0,0,1,3,20.62556693,16138.06791,710.9980856,50.03008011,1,10,4,4,1
RENT_Me038286,Mexico,Cancun,House,3,4,1816,6.3,0,1,0,23361.96,MXN,23361.96,12,32,64970.47,Self-employed,0,1,666,3.1,1,11,1,0,0.917,23251.61,4,4.03,4.08,0.36,1.005,0.502,0.888,0,0,0,1,1,12.86451542,12916.59443,432.7033302,35.02542729,1,2,1,5,1
RENT_Du038287,Dubai,Jumeirah Beach Residence,Apartment,1,2,960.3,2.4,1,0,1,7581.7,AED,22745.1,12,33,16298.01,Part-time,1,1,621,5.3,0,12,3,0,1,6965.24,33,2.27,1.59,0.465,1.089,0.746,0.657,0,1,0,2,3,7.895136936,4984.100917,101.2106421,12.1892283,0,7,0,3,0
RENT_Du038288,Dubai,Jumeirah Beach Residence,Villa,3,3,2532.9,11.2,2,0,0,42216.3,AED,84432.6,24,31,171553.19,Full-time Employed,1,1,732,3.8,0,9,0,3,0.75,48139.27,9,2.02,2.45,0.246,0.877,0.799,0.83,0,0,0,2,3,16.66717991,56805.69205,1255.769351,57.59386085,0,7,5,2,0
RENT_Me038289,Mexico,Monterrey,Apartment,4,5,1380.8,9.4,2,0,1,23960.94,MXN,47921.88,24,43,95236.42,Freelancer,1,1,462,1.2,0,10,3,0,0.833,22972.39,26,4.04,6.01,0.252,1.043,0.629,0.807,0,0,1,2,3,17.35294032,18896.11508,439.9922604,51.75149028,1,10,0,1,1
RENT_Du038290,Dubai,Dubai Marina,Penthouse,0,1,1693.3,7.7,2,0,0,42607.74,AED,85215.48,24,32,158931.66,Self-employed,1,0,616,6.9,1,2,3,7,0.167,43048.77,14,3.14,1.39,0.268,0.99,0.611,0.679,1,0,0,1,10,25.16254651,38389.28986,979.0190256,69.0563047,0,5,2,5,0
RENT_Me038291,Mexico,Monterrey,Apartment,1,1,899,39.7,1,0,0,20698.05,MXN,41396.1,12,25,73761.71,Business Owner,1,1,632,0.8,1,9,0,3,0.75,21010.79,18,4.41,5.91,0.281,0.985,0.642,0.53,0,0,0,2,3,23.02341491,13634.32717,466.1740072,32.69834123,1,10,0,0,1
RENT_Du038292,Dubai,DIFC,Townhouse,1,1,1762.2,22.3,1,0,0,31060.7,AED,93182.1,36,32,80009.83,Self-employed,0,1,667,1.5,0,10,3,0,0.833,31816.25,16,2.82,4.05,0.388,0.976,0.422,0.622,0,0,0,1,3,17.62609238,20944.98168,533.6655661,46.49805389,0,3,4,5,0
RENT_Me038293,Mexico,Tijuana,Apartment,2,3,1108,6.2,2,1,0,18814.77,MXN,37629.54,12,26,62737.67,Part-time,1,1,613,0.5,0,12,1,0,1,21560.1,27,5.18,3.29,0.3,0.873,0.614,0.723,0,0,0,2,1,16.98083935,10151.72654,384.5819171,30.64294788,1,12,0,3,1
RENT_Du038294,Dubai,Downtown Dubai,Villa,1,1,2316.2,1.5,0,0,1,54209.05,AED,108418.1,6,34,135417.65,Part-time,1,1,756,10.4,0,11,3,0,0.917,51625.6,12,2.54,2.23,0.4,1.05,0.778,0.78,0,0,0,2,3,23.40430446,38253.57345,1023.757434,71.61036988,0,4,5,3,0
RENT_Me038295,Mexico,Merida,Studio,1,2,763.7,11.2,2,0,0,8379.17,MXN,25137.51,12,26,23271.86,Part-time,1,1,784,2.3,0,10,0,2,0.833,8017.71,34,4.87,5.01,0.36,1.045,0.695,0.535,0,0,0,2,2,10.9718083,3964.541738,182.4513824,10.67410191,1,8,3,3,1
RENT_Me038296,Mexico,Cancun,Townhouse,2,3,1893.6,5.8,2,0,1,34618.83,MXN,103856.49,24,34,97131.1,Retired,1,0,636,0.1,0,10,1,1,0.833,39263.66,3,4.83,4.75,0.356,0.882,0.377,0.846,0,0,0,1,2,18.28201838,16660.56604,617.753796,54.3466719,1,2,4,4,1
RENT_Du038297,Dubai,Downtown Dubai,Apartment,4,4,1403.1,2.8,2,0,0,16945.02,AED,33890.04,12,27,39128.23,Self-employed,1,1,776,1,0,9,0,3,0.75,17013.11,14,2.24,2.17,0.433,0.996,0.624,0.911,0,1,0,2,3,12.07684413,12076.6142,303.6350648,21.80826255,0,4,0,5,0
RENT_Du038298,Dubai,Arabian Ranches,House,2,3,1290.2,9.9,1,1,0,23417.43,AED,70252.29,12,41,86745.59,Business Owner,0,1,631,2.5,0,12,2,0,1,23491.11,56,2.22,3.37,0.27,0.997,0.515,0.554,0,0,0,1,2,18.15023252,26939.62422,547.3646729,37.05289557,0,0,1,0,0
RENT_Du038299,Dubai,Jumeirah Beach Residence,Studio,2,3,839.8,18.4,0,0,0,6504.64,AED,13009.28,12,28,20882.03,Retired,1,1,625,4.2,0,10,3,0,0.833,6638.03,2,2.47,1.5,0.311,0.98,0.76,0.719,0,0,0,2,3,7.745463206,6017.876081,130.5126875,10.39079872,0,7,3,4,0
RENT_Du038300,Dubai,Downtown Dubai,Villa,1,2,2292.3,11.1,2,1,0,67956.43,AED,135912.86,12,35,166691.9,Freelancer,1,1,682,6,0,12,3,0,1,57950.9,2,3.06,2.47,0.408,1.173,0.76,0.766,0,1,0,2,3,29.64552196,41057.11823,1136.838758,99.49696925,0,4,5,1,0
RENT_Du038301,Dubai,DIFC,Townhouse,2,3,1843.4,1.9,3,1,1,26540.04,AED,53080.08,24,25,176770.38,Business Owner,1,1,729,0.7,0,10,2,0,0.833,23507.54,71,2.74,2.91,0.15,1.129,0.725,0.587,0,0,0,2,2,14.39733102,47264.80749,1288.65607,36.35621918,0,3,4,0,0
RENT_Me038302,Mexico,Merida,Studio,3,3,1233.7,11.3,2,0,0,11387.77,MXN,34163.31,12,33,32611.26,Self-employed,1,1,532,0.1,0,12,2,0,1,11815.97,69,3.53,3.62,0.349,0.964,0.554,0.574,0,0,1,2,2,9.2305828,7198.953642,173.4919032,21.36542214,1,8,3,5,1
RENT_Du038303,Dubai,Arabian Ranches,Studio,3,3,1171,31.4,3,1,1,5476.19,AED,10952.38,24,27,19640.38,Self-employed,1,1,778,4.4,0,10,3,0,0.833,5093.25,33,3.37,1.31,0.279,1.075,0.819,0.585,0,0,0,2,3,4.676507259,4494.366133,152.8021564,7.029768935,0,0,3,5,0
RENT_Me038304,Mexico,Tijuana,Penthouse,4,5,2738.1,8.3,0,1,0,124126.25,MXN,372378.75,24,29,574570.82,Business Owner,1,0,658,3,0,12,0,0,1,121811.32,22,5.7,6.02,0.216,1.019,0.567,0.835,0,0,0,1,0,45.33298638,85756.83881,3780.675996,188.3554628,1,12,2,0,1
RENT_Du038305,Dubai,Dubai Marina,Penthouse,2,3,2349.4,12.3,2,0,0,44407.27,AED,88814.54,12,20,149897.36,Full-time Employed,1,1,612,2,0,9,1,2,0.75,50405.15,12,2.23,4.07,0.296,0.881,0.676,0.758,0,0,0,2,3,18.90153656,46407.85139,917.3718432,72.44252855,0,5,2,2,0
RENT_Me038306,Mexico,Cancun,Studio,3,4,1128.7,11.8,1,1,0,13723.57,MXN,13723.57,12,45,32368.89,Full-time Employed,0,0,742,0.4,0,12,0,0,1,14494.26,2,5.53,5.07,0.424,0.947,0.192,0.861,0,1,0,0,0,12.15874014,4956.950995,240.1771638,18.47048452,1,2,3,2,1
RENT_Me038307,Mexico,Merida,Villa,2,3,2493.7,7.2,1,0,1,76316.5,MXN,76316.5,12,25,219921.48,Freelancer,1,1,670,6.5,0,10,1,1,0.833,68906.14,4,5.71,4.86,0.347,1.108,0.784,0.832,0,0,0,2,2,30.60372138,32775.18331,1473.473916,113.7354694,1,8,5,1,1
RENT_Me038308,Mexico,Cancun,House,1,2,1512.7,6.9,1,0,0,22579.19,MXN,45158.38,12,35,99874.86,Retired,1,1,626,1.5,1,10,0,2,0.833,25964.52,61,3.37,4.59,0.226,0.87,0.693,0.504,0,0,0,2,2,14.92641634,22854.65904,625.2166236,36.0114673,1,2,1,4,1
RENT_Du038309,Dubai,Downtown Dubai,Penthouse,1,3,1905.3,12.1,0,0,0,74470.05,AED,223410.15,36,49,196366.89,Part-time,1,0,793,0.9,0,10,2,0,0.833,63415.41,22,3.27,3.04,0.379,1.174,0.434,0.66,0,0,0,1,2,39.08573453,45987.56206,1557.189438,93.79099496,0,4,2,3,0
RENT_Du038310,Dubai,Business Bay,Townhouse,2,3,1842.7,23.9,2,0,0,34163.22,AED,68326.44,6,37,91761.38,Part-time,1,1,658,0.3,0,9,0,3,0.75,30364.26,15,3.29,2.71,0.372,1.125,0.581,0.666,0,0,0,2,3,18.53976231,21389.59907,603.7898804,51.84100152,0,1,4,3,0
RENT_Du038311,Dubai,Arabian Ranches,Studio,0,1,469.9,34,0,0,1,3829.4,AED,3829.4,24,49,16373.36,Business Owner,1,1,726,1.6,0,12,2,0,1,3325.07,45,2.67,3.92,0.234,1.152,0.718,0.216,0,0,0,2,2,8.149393488,4461.405995,118.8705936,5.267400275,0,0,3,0,0
RENT_Du038312,Dubai,Downtown Dubai,Villa,1,2,2391.9,6.3,0,1,0,59970.77,AED,179912.31,36,42,142776.17,Self-employed,1,1,691,1.7,0,10,3,0,0.833,51367.03,1,1.88,3.21,0.42,1.167,0.629,0.803,0,1,0,2,3,25.07244032,49575.05903,986.5833347,86.66296243,0,4,5,5,0
RENT_Me038313,Mexico,Monterrey,House,2,3,1574.2,7.6,0,1,0,23183.07,MXN,46366.14,12,44,133663.23,Business Owner,1,1,726,6.6,0,9,2,1,0.75,25782.5,31,5.55,5.9,0.173,0.899,0.884,0.694,0,0,0,2,3,14.72688985,20406.6,970.3950498,31.8886795,1,10,1,0,1
RENT_Me038314,Mexico,Puebla,Studio,1,1,701.9,14.9,0,1,0,11686.6,MXN,23373.2,12,28,26408.64,Self-employed,1,1,710,1,0,10,0,2,0.833,10498.94,38,4.69,5.78,0.443,1.113,0.607,0.471,0,1,0,2,2,16.64995014,4641.237258,187.501344,16.43684951,1,11,3,5,1
RENT_Me038315,Mexico,Monterrey,Villa,1,2,2271.5,17,1,1,0,55443.46,MXN,166330.38,24,33,165556.43,Full-time Employed,1,1,621,1.8,0,12,2,0,1,54409.02,50,4.6,3.34,0.335,1.019,0.649,0.487,0,0,0,2,2,24.40830288,29563.64821,1028.10543,89.1373955,1,10,5,2,1
RENT_Me038316,Mexico,Tijuana,House,3,4,1818.3,7.2,1,0,1,27053.54,MXN,54107.08,12,39,70594.85,Part-time,1,1,540,14.1,0,11,3,0,0.917,24546.24,17,5.49,5.52,0.383,1.102,0.736,0.817,0,0,1,2,3,14.8784799,10877.48074,381.21219,50.00654344,1,12,1,3,1
RENT_Du038317,Dubai,Jumeirah Beach Residence,Apartment,1,1,672.3,7.2,3,0,1,10305.7,AED,10305.7,24,28,33925.4,Freelancer,1,1,767,3.7,0,10,1,1,0.833,10875.76,14,1.95,1.8,0.304,0.948,0.778,0.633,0,0,0,2,2,15.32901978,11500.13559,260.207818,13.41888021,0,7,0,1,0
RENT_Me038318,Mexico,Merida,Penthouse,2,3,2213.7,4.7,2,0,1,80058.85,MXN,160117.7,12,41,240643.05,Business Owner,1,1,666,5.6,0,9,1,2,0.75,91113.38,40,3.98,3.14,0.333,0.879,0.79,0.668,0,0,0,2,3,36.16517595,48321.89759,1602.682713,120.0282609,1,8,2,0,1
RENT_Du038319,Dubai,Arabian Ranches,House,0,0,1019,24.8,0,1,1,16734.09,AED,33468.18,12,25,67500.4,Freelancer,1,1,741,6.3,0,11,3,0,0.917,16031.95,6,2.45,1.63,0.248,1.044,0.85,0.605,0,0,0,2,3,16.42207066,19565.33333,500.177964,22.55268194,0,0,1,1,0
RENT_Du038320,Dubai,Arabian Ranches,Apartment,4,4,1315.8,8.9,1,1,1,9486.08,AED,28458.24,12,31,24477.32,Self-employed,1,1,692,11.2,0,10,2,0,0.833,10449.7,1,2.59,1.55,0.388,0.908,0.769,0.936,0,0,0,2,2,7.209363125,6818.194986,169.3830544,13.68842713,0,0,0,5,0
RENT_Du038321,Dubai,Downtown Dubai,Studio,3,4,980.5,2.7,2,0,0,4853.32,AED,4853.32,12,28,9469.3,Part-time,1,1,765,3.2,0,10,1,1,0.833,4879.32,9,3.1,3.14,0.513,0.995,0.706,0.881,0,1,0,2,2,4.949841917,2309.585366,72.440145,6.335926893,0,4,3,3,0
RENT_Me038322,Mexico,Merida,Penthouse,2,3,2141.7,9.7,0,1,0,80614.21,MXN,161228.42,24,27,176112.09,Part-time,0,1,693,1.2,0,9,3,0,0.75,87644.89,74,5.08,5.45,0.458,0.92,0.41,0.535,0,1,0,1,3,37.64029042,28965.80428,1220.456784,116.158804,1,8,2,3,1
RENT_Du038323,Dubai,Arabian Ranches,House,2,2,1798.6,22.4,1,1,0,28089.04,AED,28089.04,12,19,89482.28,Full-time Employed,1,0,684,1,0,12,2,0,1,25971.43,33,3.25,2.5,0.314,1.082,0.444,0.586,0,0,0,1,2,15.61716891,21054.65412,612.0587952,41.00589781,0,0,1,2,0
RENT_Du038324,Dubai,Dubai Marina,Penthouse,0,1,1791.4,17.9,1,1,1,62140.37,AED,62140.37,12,36,257182.77,Freelancer,1,1,709,4.2,0,10,2,0,0.833,63438.81,13,2.36,1.29,0.242,0.98,0.814,0.616,0,0,0,2,2,34.6881601,76542.49107,1823.425839,87.52164789,0,5,2,1,0
RENT_Me038325,Mexico,Cancun,House,2,3,1712.9,3.7,3,0,0,23424.18,MXN,70272.54,12,23,86910.93,Business Owner,0,1,672,5,0,9,1,2,0.75,23548.35,1,3.5,4.14,0.27,0.995,0.623,0.87,0,0,0,1,3,13.67515909,19313.54,584.0414496,34.80561664,1,2,1,0,1
RENT_Du038326,Dubai,Dubai Marina,Townhouse,0,1,1415.2,12.8,0,0,0,26705.53,AED,80116.59,12,19,102897.06,Freelancer,0,1,747,1,0,10,3,0,0.833,28275.99,4,3.12,2.17,0.26,0.944,0.486,0.695,0,0,0,1,3,18.87049887,24975.01456,768.6410382,35.70258021,0,5,4,1,0
RENT_Du038327,Dubai,Business Bay,House,1,2,1445.1,17,0,0,1,27691.05,AED,55382.1,12,35,122732.04,Retired,1,1,649,1.1,0,11,2,0,0.917,28763.22,15,2.65,2.96,0.226,0.963,0.683,0.662,0,0,0,2,2,19.16203031,33625.21644,796.5309396,42.60161538,0,1,1,4,0
RENT_Du038328,Dubai,Dubai Marina,House,2,3,1430.2,9.4,2,0,0,15852.13,AED,15852.13,6,31,43662.58,Retired,1,1,601,10.6,0,10,1,1,0.833,14883.18,7,3.02,1.2,0.363,1.065,0.76,0.802,0,0,0,2,2,11.0838554,10861.33831,262.4121058,26.33244186,0,5,1,4,0
RENT_Me038329,Mexico,Mexico City,Townhouse,2,3,1862.9,19.1,1,0,0,46516.15,MXN,46516.15,12,19,108496.08,Part-time,1,1,661,1,0,11,0,1,0.917,49991.64,27,5.4,3.54,0.429,0.93,0.596,0.637,0,1,0,2,1,24.96975146,16952.5125,717.1590888,70.26608761,1,9,4,3,1
RENT_Me038330,Mexico,Monterrey,Villa,2,2,2416.5,15,0,1,0,65571.6,MXN,65571.6,36,33,159432.34,Retired,1,1,719,4.3,0,12,3,0,1,68177.88,2,4.89,4.7,0.411,0.962,0.739,0.79,0,1,0,2,3,27.13494724,27068.309,1146.318525,91.07166667,1,10,5,4,1
RENT_Me038331,Mexico,Cancun,Penthouse,1,2,2022.7,33.6,2,0,0,55362.86,MXN,110725.72,12,18,180293.77,Freelancer,0,1,502,0,0,11,3,0,0.917,50552.53,30,4.22,4.67,0.307,1.095,0.365,0.5,0,0,1,1,3,27.37077174,34539.0364,905.0747254,110.065328,1,2,2,1,1
RENT_Me038332,Mexico,Puebla,Studio,2,2,816.7,28.5,1,0,0,9690.45,MXN,19380.9,12,35,39748.99,Business Owner,1,0,758,5.3,0,11,1,0,0.917,8510.49,26,3.2,5.72,0.244,1.139,0.656,0.525,0,0,0,1,1,11.86537284,9464.045238,301.2973442,12.7673913,1,11,3,0,1
RENT_Me038333,Mexico,Merida,Townhouse,3,4,2071,5.9,0,1,1,34981.84,MXN,34981.84,6,36,87643.34,Part-time,1,1,668,3.2,1,6,4,2,0.5,34027.82,4,5.77,4.29,0.399,1.028,0.687,0.891,1,0,0,2,6,16.89127958,12945.84047,585.4575112,52.28974589,1,8,4,3,1
RENT_Du038334,Dubai,Dubai Marina,Studio,1,1,548.7,9.3,1,0,0,4323.4,AED,8646.8,6,36,9951.58,Freelancer,1,1,723,1.8,0,9,3,0,0.75,4695.34,4,2.07,2.95,0.434,0.921,0.644,0.633,0,1,0,2,3,7.879351194,3241.557003,71.9499234,5.971546961,0,5,3,1,0
RENT_Me038335,Mexico,Puebla,Penthouse,1,2,2214.9,36,1,1,0,52684.15,MXN,52684.15,24,43,234592.78,Business Owner,1,1,725,0.2,0,11,2,0,0.917,53996.32,16,4.47,3.85,0.225,0.976,0.665,0.57,0,0,0,2,2,23.78624317,42887.16271,1700.797655,72.56769972,1,11,2,0,1
RENT_Me038336,Mexico,Merida,Villa,3,5,2531.2,6.6,1,0,1,58865.23,MXN,117730.46,12,41,110814.65,Part-time,1,1,701,2,0,9,3,0,0.75,61244.82,8,5.38,3.41,0.531,0.961,0.644,0.866,0,1,0,2,3,23.25585888,17369.0674,776.8106965,83.85360399,1,8,5,3,1
RENT_Me038337,Mexico,Monterrey,Apartment,0,2,738.4,40.5,0,1,1,19461.84,MXN,38923.68,6,37,69426,Freelancer,1,1,758,2.7,0,11,3,0,0.917,20502.05,2,4.89,4.13,0.28,0.949,0.746,0.512,0,0,0,2,3,26.3567714,11787.09677,526.24908,25.64142292,1,10,0,1,1
RENT_Du038338,Dubai,DIFC,Penthouse,1,1,2111.1,33.2,1,1,0,56377.2,AED,112754.4,24,27,154641.54,Self-employed,1,1,666,9,0,12,1,0,1,60612.56,16,1.83,2.7,0.365,0.93,0.774,0.57,0,0,0,2,1,26.70513003,54643.65371,1029.912656,84.52353823,0,3,2,5,0
RENT_Du038339,Dubai,Business Bay,Townhouse,3,4,2103.7,14.4,1,1,0,15569.41,AED,31138.82,36,25,62764.84,Self-employed,0,1,584,0.5,0,12,1,0,1,13537.23,63,2.97,1.73,0.248,1.15,0.432,0.554,0,0,1,1,1,7.400964966,15809.78338,366.5466656,26.61437607,0,1,4,5,0
RENT_Du038340,Dubai,Downtown Dubai,House,1,1,1452.9,6.6,1,1,1,33804.56,AED,67609.12,24,29,104931.41,Full-time Employed,1,1,720,9,0,10,3,0,0.833,34858.15,16,3.02,3.85,0.322,0.97,0.808,0.726,0,0,0,2,3,23.26695574,26102.3408,755.506152,46.88565881,0,4,1,2,0
RENT_Du038341,Dubai,Arabian Ranches,Studio,2,2,827.6,12.7,2,0,0,4962.91,AED,9925.82,12,28,12358.63,Part-time,1,1,733,0.5,0,9,3,0,0.75,4520.7,26,2.32,2.38,0.402,1.098,0.593,0.633,0,1,0,2,3,5.996749638,3722.478916,90.5887579,6.761457766,0,0,3,3,0
RENT_Du038342,Dubai,DIFC,Villa,2,2,2337.3,50,3,0,0,28794.52,AED,57589.04,36,21,73804.2,Retired,1,0,675,0.4,0,11,2,0,0.917,28355.66,122,2.26,1.75,0.39,1.015,0.381,0.4,0,0,0,1,2,12.31956531,22639.32515,498.17835,42.59544379,0,3,5,4,0
RENT_Du038343,Dubai,DIFC,Penthouse,1,2,1942.9,5.8,2,1,1,25167.97,AED,50335.94,12,18,90802.76,Full-time Employed,1,1,768,0,0,9,2,1,0.75,27514.87,1,3.16,2.27,0.277,0.915,0.642,0.806,0,0,0,2,3,12.95381646,21827.58654,697.3651968,32.72817945,0,3,2,2,0
RENT_Me038344,Mexico,Tijuana,Townhouse,3,4,1937.8,50,1,0,0,32697.27,MXN,65394.54,12,36,76022.94,Freelancer,1,1,699,6.8,0,9,1,2,0.75,37028.02,43,5.65,5.02,0.43,0.883,0.764,0.535,0,1,0,2,3,16.87339767,11432.02105,531.4003506,46.71038571,1,12,4,1,1
RENT_Me038345,Mexico,Puebla,Townhouse,2,3,1706.6,42,1,1,0,43152.02,MXN,129456.06,12,26,98566.44,Full-time Employed,0,1,558,4,0,5,4,3,0.417,45038.38,29,5.79,4.09,0.438,0.958,0.489,0.555,1,1,1,1,7,25.28537443,14516.41237,550.0007352,77.19502683,1,11,4,2,1
RENT_Me038346,Mexico,Monterrey,Penthouse,0,0,1895.9,2,2,0,0,71183.73,MXN,142367.46,12,19,179363.75,Retired,1,1,694,1,1,9,3,0,0.75,66412.46,2,4.12,4.71,0.397,1.072,0.605,0.777,0,0,0,2,3,37.54614167,35031.98242,1244.784425,102.4226331,1,10,2,4,1
RENT_Me038347,Mexico,Tijuana,Villa,2,3,2412,22.5,0,0,0,51404.68,MXN,154214.04,12,24,138904.87,Part-time,1,1,653,0.1,0,10,0,2,0.833,50422.9,31,4.84,4.18,0.37,1.019,0.571,0.595,0,0,0,2,2,21.31205638,23785.08048,907.0488011,78.60042813,1,12,5,3,1
RENT_Me038348,Mexico,Merida,Villa,3,4,2548.9,7.1,2,0,0,61673.56,MXN,61673.56,24,39,420263.09,Business Owner,1,1,671,0,0,12,3,0,1,62437.88,15,5.28,4.11,0.147,0.988,0.686,0.827,0,0,0,2,3,24.19614736,66920.8742,2819.965334,91.77613095,1,8,5,0,1
RENT_Du038349,Dubai,Business Bay,Townhouse,1,3,1766.1,6.8,2,1,0,15524.73,AED,15524.73,24,35,37356.49,Retired,1,1,680,1.4,0,10,1,1,0.833,13280.11,31,2.46,1.31,0.416,1.169,0.614,0.65,0,1,0,2,2,8.790402582,10796.67341,254.024132,22.79696035,0,1,4,4,0
RENT_Me038350,Mexico,Puebla,Studio,2,3,900.4,10.7,2,0,1,13033.45,MXN,26066.9,12,31,25820.61,Part-time,1,1,716,1,0,12,3,0,1,11810,10,5.55,5.68,0.505,1.104,0.608,0.749,0,1,0,2,3,14.4751777,3942.077863,184.8755676,18.17775453,1,11,3,3,1
RENT_Me038351,Mexico,Cancun,Penthouse,0,1,1735,16.6,1,0,0,76721.52,MXN,153443.04,12,30,302896.01,Self-employed,1,1,640,0.6,0,4,4,4,0.333,85513.65,54,5.41,5.88,0.253,0.897,0.648,0.419,1,0,0,2,8,44.21989625,47253.66771,1938.534464,119.6903588,1,2,2,5,1
RENT_Me038352,Mexico,Tijuana,House,1,3,1436.6,19.4,1,0,0,43081.82,MXN,86163.64,36,32,104823.74,Freelancer,1,1,649,0.6,0,9,0,3,0.75,42288.7,4,4.31,5.73,0.411,1.019,0.576,0.701,0,1,0,2,3,29.9887373,19740.81733,680.3060726,66.27972308,1,12,1,1,1
RENT_Me038353,Mexico,Cancun,Penthouse,2,3,2201.2,39.5,2,0,1,57346.5,MXN,57346.5,24,36,274321.06,Business Owner,0,1,674,6.5,0,9,1,2,0.75,51472.25,54,4.98,5.27,0.209,1.114,0.654,0.43,0,0,0,1,3,26.05238052,45873.08696,1848.923944,84.95777778,1,2,2,0,1
RENT_Du038354,Dubai,DIFC,Townhouse,2,3,2110.9,25.2,1,1,0,24005.67,AED,48011.34,24,29,54526.71,Retired,0,0,655,0.8,1,5,6,1,0.417,26322.75,1,1.81,3.45,0.44,0.912,0.184,0.727,1,1,0,0,7,11.37224407,19404.52313,357.1499505,36.59400915,0,3,4,4,0
RENT_Me038355,Mexico,Cancun,Villa,1,2,2234.9,4.5,0,1,1,60102.2,MXN,60102.2,12,37,156755.62,Self-employed,0,0,578,1.7,1,3,5,4,0.25,54663.62,24,5.64,3.8,0.383,1.099,0.211,0.7,1,0,1,0,9,26.8925679,23607.7741,906.0474836,103.8034542,1,2,5,5,1
RENT_Du038356,Dubai,Business Bay,Townhouse,2,3,1919.2,14.5,1,1,0,37153.5,AED,74307,12,32,146774.6,Self-employed,1,1,651,2.8,0,12,1,0,1,38336.79,13,2.12,1.36,0.253,0.969,0.74,0.738,0,0,0,2,1,19.35884744,47043.14103,955.502646,56.98389571,0,1,4,5,0
RENT_Du038357,Dubai,Downtown Dubai,Villa,2,3,2456.4,6.7,1,0,1,23910.89,AED,47821.78,12,20,75538.5,Business Owner,1,1,558,1.4,0,9,3,0,0.75,20533.3,31,2.22,1.87,0.317,1.164,0.627,0.701,0,0,1,2,3,9.734119036,23459.16149,421.50483,42.77440072,0,4,5,0,0
RENT_Du038358,Dubai,DIFC,Penthouse,2,3,2144.9,5.3,1,1,0,69157.35,AED,138314.7,12,44,195960.32,Retired,1,1,653,2.7,0,10,0,2,0.833,64507.54,4,1.99,1.97,0.353,1.072,0.685,0.844,0,0,0,2,2,32.24269197,65538.56856,1279.62089,105.7451835,0,3,2,4,0
RENT_Me038359,Mexico,Puebla,Penthouse,0,1,1884.4,18.3,1,0,1,69589.13,MXN,139178.26,24,35,106315.5,Part-time,0,1,660,1.8,0,12,3,0,1,67197.58,1,3.8,3.17,0.655,1.036,0.429,0.673,0,1,0,1,3,36.92906495,22149.0625,701.6823,105.2785628,1,11,2,3,1
RENT_Me038360,Mexico,Merida,Penthouse,0,1,1804.2,19.2,1,0,0,107073.97,MXN,214147.94,12,42,305680.54,Freelancer,1,0,684,1.7,0,9,1,2,0.75,95468.31,127,5.24,6.06,0.35,1.122,0.452,0.372,0,0,0,1,3,59.34706241,48987.26603,2090.854894,156.312365,1,8,2,1,1
RENT_Du038361,Dubai,Arabian Ranches,Apartment,1,2,834.8,35.6,1,0,0,10826.59,AED,10826.59,12,23,27187.3,Full-time Employed,1,0,777,5,0,12,3,0,1,12426.64,49,3.31,1.27,0.398,0.871,0.584,0.355,0,0,0,1,3,12.96908241,6307.958237,211.245321,13.91592545,0,0,0,2,0
RENT_Me038362,Mexico,Merida,Studio,1,2,545.9,3.3,0,0,0,12543.19,MXN,25086.38,6,48,46152.26,Freelancer,1,0,523,3,0,11,3,0,0.917,14158.37,16,4.72,3.71,0.272,0.886,0.509,0.612,0,0,1,1,3,22.97708371,8068.576923,241.3763198,23.9373855,1,8,3,1,1
RENT_Du038363,Dubai,Arabian Ranches,Studio,1,2,869.7,17.3,2,0,1,5145.34,AED,10290.68,12,32,17545.24,Retired,0,1,635,1.7,0,12,1,0,1,4834.58,18,2.17,2.61,0.293,1.064,0.47,0.605,0,0,0,1,1,5.916223985,5534.776025,111.412274,8.090157233,0,0,3,4,0
