applicant_id,age,employment_status,monthly_income,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,late_payments_count,missed_payments_count,on_time_payments_percent,property_type,bedrooms,bathrooms,square_feet,property_age_years,furnished,pets_allowed,parking,monthly_rent,security_deposit,market_median_rent,lease_term_months,city,local_unemployment_rate,inflation_rate,default_flag
APP045738,33,Full-time,139699,1,1,733,8,0,3,2,94.6,Studio,0,1,300,26,0,1,2,8000,20843,20000,12,Chennai,7.6,5.2,1
APP045739,18,Contract,28303,1,1,747,0,0,0,0,93.1,House,4,3,1634,1,0,0,1,32291,87236,18000,12,Kolkata,2.8,3.0,1
APP045740,35,Full-time,19138,1,0,634,11,0,12,8,84.7,Apartment,1,1,300,13,1,0,0,10814,21628,35000,11,Mumbai,3.9,6.2,0
APP045741,52,Self-employed,18528,0,0,814,18,0,2,1,97.8,Townhouse,2,1,737,41,1,0,0,14896,40773,20000,12,Chennai,8.2,6.0,1
APP045742,28,Full-time,18389,1,1,794,4,0,1,0,96.3,Condo,3,2,1514,1,1,1,0,47412,130157,25000,12,Pune,7.0,4.6,1
APP045743,37,Full-time,57648,1,1,741,9,0,4,2,93.3,Apartment,2,2,756,0,0,0,0,22685,67831,28000,11,Delhi,6.3,5.7,0
APP045744,22,Full-time,152925,1,1,561,1,0,1,0,82.4,Apartment,2,1,683,20,1,0,1,27539,61792,35000,36,Mumbai,5.4,6.9,0
APP045745,33,Full-time,56340,1,1,807,13,0,1,1,98.1,Townhouse,3,2,1460,19,1,0,1,36700,95881,25000,12,Pune,5.0,3.5,0
APP045746,39,Full-time,24164,1,1,732,8,0,4,3,92.0,Apartment,3,2,1548,3,0,0,0,49664,116881,35000,12,Mumbai,2.9,5.6,1
APP045747,36,Full-time,59510,1,1,829,14,0,0,0,99.8,Apartment,1,1,300,5,0,0,1,12657,34752,35000,12,Mumbai,4.6,3.3,0
APP045748,29,Full-time,31828,1,1,552,3,0,4,3,79.0,Apartment,1,2,523,12,1,0,2,11719,32845,28000,11,Delhi,3.4,4.5,0
APP045749,40,Full-time,85474,0,1,562,10,0,13,9,80.9,House,3,3,1242,6,0,0,1,48504,117194,35000,6,Mumbai,5.8,5.7,0
APP045750,43,Part-time,17248,0,1,701,15,1,11,7,89.5,House,4,2,1341,16,1,0,1,51204,149217,32000,12,Bangalore,6.8,6.5,1
APP045751,43,Full-time,44755,0,0,728,13,0,7,4,92.1,House,3,2,1012,2,0,0,1,22195,51413,22000,6,Hyderabad,8.2,4.4,0
APP045752,31,Self-employed,12547,0,0,700,7,0,5,3,89.4,Apartment,1,1,464,22,0,0,1,8565,22651,18000,12,Kolkata,3.6,4.2,0
APP045753,27,Full-time,33415,1,1,709,4,0,2,1,90.5,House,2,1,850,20,0,0,1,24619,64499,32000,12,Bangalore,7.9,5.1,1
APP045754,58,Contract,8966,1,1,725,15,0,9,6,91.1,Apartment,1,2,300,18,0,1,0,8000,20670,20000,12,Chennai,3.6,3.6,0
APP045755,36,Full-time,33848,0,0,716,13,0,8,5,91.0,Studio,0,1,300,11,0,0,0,10764,30324,35000,12,Mumbai,4.6,4.6,1
APP045756,31,Full-time,23424,1,1,644,4,0,4,2,85.5,Apartment,1,2,509,3,0,1,1,14961,32138,35000,6,Mumbai,8.1,6.9,1
APP045757,18,Full-time,108962,1,1,793,0,0,0,0,98.3,Townhouse,2,1,701,15,1,1,0,25839,59559,35000,11,Mumbai,5.6,6.9,1
APP045758,23,Full-time,62415,1,0,729,2,0,1,0,92.6,Townhouse,2,1,1056,12,0,0,2,22063,49003,25000,12,Pune,8.2,4.3,0
APP045759,27,Self-employed,27195,0,1,760,7,0,2,1,94.1,Apartment,1,1,402,84,1,1,0,9874,23753,20000,11,Chennai,7.6,4.7,0
APP045760,40,Part-time,18398,0,0,788,9,0,2,1,95.9,Apartment,1,1,526,11,1,1,0,13201,26729,28000,12,Delhi,7.5,5.4,0
APP045761,30,Full-time,83219,0,1,491,5,0,8,5,75.7,Apartment,2,1,1012,3,1,0,1,32198,75023,35000,12,Mumbai,6.7,6.6,0
APP045762,35,Contract,9247,1,1,661,9,0,8,5,86.5,Condo,2,1,721,0,0,0,0,16060,33771,18000,12,Kolkata,7.4,6.5,1
APP045763,18,Full-time,41808,1,1,807,0,0,0,0,97.8,Condo,5,3,2270,10,1,1,0,64835,133933,32000,11,Bangalore,6.4,6.6,1
APP045764,51,Full-time,19628,0,0,799,11,0,2,1,96.7,Apartment,2,2,984,7,0,0,1,19760,55951,25000,12,Pune,8.2,5.9,0
APP045765,26,Contract,67835,1,0,596,6,0,7,4,83.0,Townhouse,2,1,612,17,0,1,2,18348,37775,32000,36,Bangalore,7.5,3.1,0
APP045766,37,Full-time,27166,1,1,514,16,2,27,18,76.2,Apartment,1,1,420,13,0,1,1,11681,23427,22000,12,Hyderabad,6.2,4.5,1
APP045767,28,Full-time,38597,1,1,819,8,0,0,0,98.6,Condo,3,3,1072,24,0,1,2,38382,82848,32000,36,Bangalore,5.8,3.9,0
APP045768,31,Self-employed,49196,0,0,760,7,0,2,1,94.5,House,3,2,1126,16,1,0,1,31996,79552,32000,24,Bangalore,4.4,4.6,1
APP045769,25,Full-time,83110,1,1,830,2,0,0,0,100.0,Townhouse,3,2,1414,11,0,1,1,34580,91748,28000,11,Delhi,5.6,4.3,0
APP045770,38,Full-time,51719,1,1,673,17,0,14,9,88.3,House,5,3,2228,28,0,1,1,50980,132048,22000,12,Hyderabad,3.1,6.3,0
APP045771,23,Part-time,64618,0,0,653,4,0,3,2,87.1,Apartment,1,2,300,3,1,0,1,8000,20288,28000,11,Delhi,3.3,3.9,0
APP045772,38,Unemployed,5000,1,1,737,10,0,5,3,91.9,Apartment,3,3,1300,19,1,0,1,48331,140978,32000,12,Bangalore,6.1,6.6,1
APP045773,33,Full-time,40614,0,0,555,7,0,10,6,79.4,Townhouse,3,2,895,12,0,0,1,16903,50593,18000,12,Kolkata,7.8,4.2,0
APP045774,42,Full-time,36984,1,1,779,7,0,2,1,95.7,Condo,4,2,1637,39,0,0,2,32724,95518,18000,12,Kolkata,8.2,3.1,1
APP045775,43,Full-time,12403,1,1,796,21,0,5,3,96.3,House,3,2,897,41,0,1,1,20101,59834,28000,6,Delhi,4.9,4.8,0
APP045776,31,Part-time,12946,0,1,722,9,0,5,3,91.0,Apartment,1,1,300,4,0,0,0,12980,29254,35000,36,Mumbai,5.6,4.7,1
APP045777,39,Full-time,39941,1,1,787,8,0,2,1,96.3,Apartment,1,2,347,8,0,0,0,9163,23475,22000,12,Hyderabad,6.5,4.2,0
APP045778,29,Full-time,5768,1,1,793,3,0,0,0,96.0,House,2,1,848,29,1,0,2,15425,45457,20000,12,Chennai,5.6,4.2,0
APP045779,50,Part-time,8897,1,1,724,9,0,5,3,91.0,House,2,1,755,20,0,0,2,14678,41778,22000,36,Hyderabad,8.3,4.6,1
APP045780,30,Part-time,18546,1,1,606,8,0,9,6,82.7,Townhouse,3,3,1433,16,1,0,0,32133,68350,18000,12,Kolkata,7.1,6.2,0
APP045781,32,Full-time,23477,1,1,795,12,0,3,2,96.5,Apartment,1,1,449,9,0,0,1,13263,28815,28000,11,Delhi,5.3,4.5,1
APP045782,29,Full-time,35738,1,1,763,6,0,2,1,94.5,Condo,3,3,997,1,1,0,2,22887,56702,28000,12,Delhi,3.3,3.5,0
APP045783,26,Self-employed,108960,1,1,802,3,0,0,0,98.9,Condo,3,2,1318,15,0,0,1,37421,107837,35000,12,Mumbai,8.3,6.1,1
APP045784,59,Part-time,13610,0,1,708,24,0,17,11,90.0,House,3,2,1110,3,1,0,1,49888,113573,35000,12,Mumbai,8.2,5.4,0
APP045785,40,Contract,26460,1,0,831,10,0,0,0,99.2,Condo,2,1,857,22,1,1,1,33665,68471,32000,6,Bangalore,3.7,3.5,0
APP045786,35,Full-time,20790,1,1,737,13,1,7,4,92.2,Apartment,1,1,300,11,0,0,0,8000,20774,18000,12,Kolkata,5.8,4.7,0
APP045787,29,Full-time,107784,0,0,771,5,0,1,0,96.6,Apartment,2,1,855,9,0,0,1,24395,68802,22000,12,Hyderabad,7.8,4.5,0
APP045788,48,Full-time,28147,1,1,554,23,1,34,23,79.1,Townhouse,2,1,761,15,0,0,2,24004,54302,25000,36,Pune,2.8,5.1,0
APP045789,28,Part-time,30040,0,0,830,5,0,0,0,99.2,Condo,3,2,1286,26,1,0,1,26721,54613,18000,36,Kolkata,2.6,6.7,0
APP045790,36,Full-time,28942,1,1,693,14,0,10,7,89.2,House,3,2,1523,14,0,0,0,32227,88226,25000,12,Pune,4.7,3.6,0
APP045791,61,Full-time,39519,1,1,693,30,0,22,15,89.5,House,3,2,1025,2,1,0,1,24850,53511,25000,12,Pune,4.5,4.4,0
APP045792,23,Part-time,30548,0,0,816,1,0,0,0,98.2,House,2,1,957,5,1,1,0,15970,35572,18000,24,Kolkata,7.2,6.0,1
APP045793,41,Self-employed,18783,1,1,636,14,0,15,10,84.9,House,3,2,1327,74,1,1,1,54367,109948,35000,12,Mumbai,5.8,5.5,0
APP045794,38,Contract,32156,1,1,600,17,0,21,14,82.5,House,3,2,1147,5,0,1,1,31627,84934,32000,12,Bangalore,3.3,6.4,0
APP045795,41,Full-time,36015,1,1,682,12,0,9,6,88.6,House,3,3,1204,2,0,1,1,42549,97104,35000,12,Mumbai,8.4,3.0,0
APP045796,31,Self-employed,21247,1,1,826,11,0,1,0,98.7,House,3,3,1141,1,1,1,0,24771,64532,25000,12,Pune,2.6,3.4,1
APP045797,27,Unemployed,7589,0,0,736,7,0,4,2,91.9,Apartment,1,1,311,15,0,0,1,13086,39111,35000,12,Mumbai,5.9,6.9,0
APP045798,37,Full-time,123911,1,1,815,6,0,0,0,100.0,Apartment,2,2,903,42,0,0,0,26331,62332,32000,12,Bangalore,6.6,6.8,0
APP045799,29,Contract,53070,1,1,659,4,1,3,2,87.3,Apartment,1,2,395,61,0,0,0,13043,37401,28000,6,Delhi,3.1,6.9,1
APP045800,18,Unemployed,5000,1,1,722,0,0,0,0,90.8,House,4,3,2029,2,0,1,0,54676,123184,28000,12,Delhi,5.4,4.4,1
APP045801,25,Full-time,57534,1,1,754,2,0,0,0,94.3,Apartment,1,1,673,9,0,1,1,16960,45390,20000,12,Chennai,5.1,3.4,0
APP045802,31,Full-time,55619,1,1,794,5,0,1,0,97.2,Apartment,1,1,300,13,1,1,1,8000,16566,20000,12,Chennai,3.1,4.9,1
APP045803,22,Full-time,20426,1,1,811,2,0,0,0,97.6,House,2,1,889,12,0,0,1,19650,54355,22000,12,Hyderabad,3.7,3.1,1
APP045804,36,Contract,31061,1,1,739,14,0,7,4,92.6,Apartment,1,1,300,12,0,0,0,8000,19515,20000,12,Chennai,5.5,6.9,1
APP045805,25,Full-time,34644,1,1,728,6,0,3,2,91.9,Apartment,1,2,545,0,0,0,0,9947,21198,22000,6,Hyderabad,3.9,3.6,0
APP045806,34,Full-time,28577,1,1,742,14,0,7,4,92.8,House,4,2,1872,1,0,1,1,49669,129994,28000,12,Delhi,8.0,3.7,0
APP045807,61,Full-time,75520,1,1,770,13,0,3,2,95.9,Studio,0,1,300,1,0,0,1,8951,20760,32000,12,Bangalore,6.2,5.3,0
APP045808,49,Part-time,7911,1,1,510,11,0,19,12,75.4,House,2,2,703,3,0,0,1,10630,30002,18000,12,Kolkata,7.6,3.4,0
APP045809,42,Full-time,11905,0,1,673,19,0,17,11,87.4,Apartment,2,1,556,36,1,1,1,24260,70052,35000,6,Mumbai,7.9,3.8,1
APP045810,56,Full-time,77222,1,1,792,20,0,3,2,97.5,House,3,2,1013,9,0,1,1,44068,116519,35000,11,Mumbai,4.0,4.2,1
APP045811,34,Full-time,22337,1,1,710,7,0,4,3,90.3,Apartment,1,2,352,1,1,1,1,8000,20231,20000,36,Chennai,7.9,3.6,1
APP045812,34,Full-time,82274,1,1,782,7,0,1,1,96.9,Apartment,1,1,300,28,0,0,0,8000,16476,20000,24,Chennai,3.2,3.4,1
APP045813,22,Full-time,27355,1,1,402,3,0,6,4,68.0,House,3,2,1269,7,0,0,1,51398,119179,32000,12,Bangalore,4.5,5.2,1
APP045814,50,Contract,21489,1,1,478,25,0,47,31,73.4,Apartment,1,1,657,5,0,0,1,24310,53924,32000,12,Bangalore,2.8,6.6,0
APP045815,58,Part-time,31785,1,1,775,30,0,10,6,95.2,Condo,4,3,1567,29,0,0,0,59192,120198,32000,36,Bangalore,4.5,5.5,0
APP045816,45,Self-employed,54968,0,1,666,12,0,10,7,87.8,Studio,0,1,300,6,1,0,0,8000,20531,22000,12,Hyderabad,6.1,5.9,1
APP045817,52,Full-time,30464,1,0,629,21,0,23,15,84.6,Condo,2,2,1337,13,1,1,0,54152,127557,32000,12,Bangalore,8.4,6.5,0
APP045818,18,Full-time,70138,1,1,467,0,0,0,0,73.7,Apartment,1,2,300,18,0,0,1,8000,20152,20000,12,Chennai,7.9,4.0,0
APP045819,63,Unemployed,6034,1,1,806,30,0,6,4,96.9,Apartment,2,2,924,12,0,0,1,31774,63737,35000,24,Mumbai,8.2,3.0,0
APP045820,33,Contract,53263,1,1,799,11,0,2,1,97.5,Apartment,2,1,965,3,0,0,0,31805,89442,28000,12,Delhi,6.9,3.9,1
APP045821,63,Full-time,37227,1,1,648,25,0,24,16,86.1,Townhouse,3,2,1340,21,0,0,2,45463,100192,28000,12,Delhi,7.2,4.0,1
APP045822,55,Full-time,44983,1,1,708,14,0,9,6,90.7,Apartment,2,1,1326,18,0,0,2,42584,90023,28000,11,Delhi,7.6,6.5,0
APP045823,44,Full-time,41651,1,1,679,9,0,7,4,88.5,Condo,2,1,719,16,0,0,2,30332,64636,35000,12,Mumbai,8.3,5.5,0
APP045824,30,Full-time,15992,1,1,741,9,0,4,3,92.4,Apartment,1,1,300,3,1,0,2,11419,24870,32000,36,Bangalore,3.1,4.1,0
APP045825,36,Part-time,15068,1,1,818,14,0,2,1,98.0,Townhouse,3,3,1012,21,0,0,1,37865,99313,32000,12,Bangalore,7.5,5.0,0
APP045826,18,Unemployed,5112,1,1,780,0,0,0,0,95.0,Apartment,2,1,597,0,0,0,1,19098,45596,35000,12,Mumbai,7.6,4.6,0
APP045827,46,Full-time,85073,0,0,731,15,0,7,4,93.2,Apartment,1,1,494,53,0,1,0,19631,55480,35000,12,Mumbai,5.6,5.0,1
APP045828,18,Self-employed,16513,0,0,751,0,0,0,0,93.2,House,3,2,1166,8,0,0,1,43494,129150,32000,12,Bangalore,5.2,6.8,1
APP045829,31,Full-time,44916,0,0,694,5,0,3,2,89.6,Studio,0,1,300,1,1,0,0,8000,21432,20000,12,Chennai,4.9,3.1,1
APP045830,53,Self-employed,17814,0,0,598,26,0,33,22,82.1,House,2,1,1235,3,0,0,0,41397,118682,28000,11,Delhi,7.6,4.3,1
APP045831,43,Full-time,16560,1,1,746,16,0,8,5,92.8,House,3,2,863,26,0,0,0,19341,40265,18000,12,Kolkata,4.8,5.1,0
APP045832,18,Full-time,63191,1,1,741,0,1,0,0,93.5,Apartment,2,2,656,35,0,0,0,13993,39184,20000,12,Chennai,5.4,4.9,1
APP045833,18,Full-time,42010,1,1,758,0,0,0,0,94.2,Apartment,2,2,1014,24,0,0,0,25503,54991,28000,12,Delhi,3.7,7.0,0
APP045834,27,Part-time,14367,0,0,682,7,0,5,3,88.1,House,2,1,1075,1,1,1,2,32715,65844,35000,11,Mumbai,3.4,3.5,1
APP045835,35,Part-time,14605,0,1,744,7,0,3,2,92.6,Studio,0,1,300,0,1,1,2,8000,19224,28000,24,Delhi,5.0,4.3,0
APP045836,45,Part-time,18946,1,1,691,18,0,14,9,88.9,House,3,2,1342,0,0,0,0,24925,66168,18000,11,Kolkata,5.9,5.7,1
APP045837,42,Self-employed,56809,1,1,719,8,1,4,3,91.7,House,2,2,772,21,1,0,0,22007,59193,28000,12,Delhi,6.3,5.0,0
APP045838,22,Full-time,15544,0,1,726,1,0,0,0,91.3,Condo,4,2,1733,27,0,1,2,49910,117546,32000,24,Bangalore,4.4,4.4,0
APP045839,42,Part-time,27118,1,1,694,8,0,6,4,89.3,Apartment,2,1,973,27,0,0,0,20971,52748,22000,11,Hyderabad,3.7,4.0,0
APP045840,43,Full-time,61759,0,1,744,8,0,3,2,93.7,House,5,2,2027,32,0,0,2,52856,134834,25000,24,Pune,7.9,4.0,1
APP045841,40,Self-employed,71332,1,1,799,11,0,1,1,97.9,Apartment,2,1,808,1,1,0,0,27023,65533,28000,12,Delhi,2.8,5.5,0
APP045842,64,Self-employed,28523,0,0,673,19,0,16,11,87.8,Apartment,1,1,358,10,0,1,2,11707,29953,32000,11,Bangalore,3.5,6.1,1
APP045843,43,Full-time,22856,1,1,828,16,0,1,0,98.9,Apartment,2,1,743,39,0,0,0,17745,50651,25000,11,Pune,6.9,5.6,0
APP045844,46,Full-time,72809,1,1,835,21,0,0,0,100.0,Apartment,1,2,300,20,0,0,1,9197,20918,35000,12,Mumbai,5.3,5.9,0
APP045845,57,Full-time,77967,1,1,747,30,0,12,8,94.2,Apartment,1,1,300,8,1,1,1,8000,21336,22000,12,Hyderabad,7.4,5.0,0
APP045846,45,Full-time,17442,1,1,711,13,0,9,6,90.3,Condo,4,2,1763,2,0,0,1,60946,141416,28000,12,Delhi,7.9,5.8,1
APP045847,28,Full-time,95646,1,1,679,5,0,3,2,89.7,Apartment,2,2,756,6,1,0,0,16664,48238,20000,12,Chennai,3.9,5.5,1
APP045848,49,Full-time,21779,1,1,530,15,1,24,16,77.2,Condo,3,2,818,23,0,1,1,35180,92514,35000,12,Mumbai,3.5,6.1,0
APP045849,30,Full-time,74727,0,1,695,10,0,6,4,90.4,Apartment,1,1,425,25,0,0,0,16417,48747,35000,12,Mumbai,7.1,6.0,1
APP045850,23,Part-time,22008,0,1,654,2,0,1,1,86.2,Apartment,3,2,1286,0,1,0,1,50598,123789,32000,12,Bangalore,6.9,5.4,1
APP045851,24,Full-time,40086,1,1,487,3,0,5,3,74.5,Townhouse,2,1,713,5,0,1,2,22771,58901,35000,12,Mumbai,3.2,5.1,0
APP045852,49,Full-time,20463,1,1,688,11,0,8,5,88.7,Studio,0,1,300,27,1,1,1,10703,24817,35000,12,Mumbai,8.2,5.2,0
APP045853,42,Full-time,53940,1,1,694,13,0,9,6,89.8,Townhouse,2,2,718,0,0,1,0,18686,49257,22000,6,Hyderabad,3.4,5.4,1
APP045854,47,Contract,50987,1,1,680,20,0,16,10,88.8,Condo,4,2,1697,2,0,1,1,50307,104522,28000,12,Delhi,7.8,5.6,0
APP045855,42,Part-time,15790,0,0,559,18,0,26,17,79.2,Apartment,2,1,866,24,0,1,1,31861,82343,35000,24,Mumbai,4.4,3.3,1
APP045856,37,Unemployed,5000,0,1,750,7,0,3,2,92.8,Apartment,2,1,727,1,1,1,1,29435,60956,32000,12,Bangalore,2.7,4.6,0
APP045857,38,Full-time,11979,1,1,592,8,1,10,7,81.5,Apartment,2,1,629,5,0,0,1,18740,45661,32000,12,Bangalore,5.6,5.3,1
APP045858,42,Full-time,62110,0,1,680,11,0,8,5,89.0,Apartment,1,1,524,19,0,1,1,18801,37704,35000,12,Mumbai,4.8,4.1,0
APP045859,27,Self-employed,15457,0,0,701,7,0,5,3,89.5,House,3,3,1044,41,0,1,1,23410,51139,25000,11,Pune,6.6,3.7,0
APP045860,19,Full-time,16074,0,0,723,0,0,0,0,91.1,Studio,0,1,300,29,0,0,2,10632,31099,35000,12,Mumbai,7.0,6.3,0
APP045861,29,Contract,18402,1,1,640,8,0,8,5,85.1,Townhouse,5,2,1855,18,0,0,2,63414,163177,35000,12,Mumbai,7.0,3.7,0
APP045862,41,Full-time,47007,1,1,792,15,0,3,2,96.8,Condo,4,2,1447,13,0,0,1,53839,131208,35000,6,Mumbai,6.3,5.0,0
APP045863,27,Part-time,57095,0,0,725,4,0,2,1,92.2,House,3,2,1308,4,1,0,2,30020,77196,18000,12,Kolkata,6.5,5.6,0
APP045864,60,Self-employed,27433,1,1,762,30,0,12,8,94.2,Condo,5,2,2015,6,1,0,1,83659,196273,32000,12,Bangalore,8.1,4.5,0
APP045865,40,Full-time,22135,1,1,650,17,0,17,11,85.9,Townhouse,2,2,852,8,0,1,1,16720,47278,18000,12,Kolkata,8.2,6.6,0
APP045866,36,Full-time,51562,1,1,592,12,0,15,10,82.4,House,3,2,1348,16,1,0,2,49213,116859,35000,12,Mumbai,4.4,4.0,0
APP045867,27,Full-time,15917,1,1,709,3,0,2,1,90.1,Townhouse,3,2,557,14,1,0,1,16025,46306,35000,24,Mumbai,7.1,7.0,0
APP045868,45,Part-time,9730,0,0,479,19,0,36,24,73.2,Townhouse,3,3,1160,6,1,1,1,25415,72440,25000,36,Pune,4.1,6.7,0
APP045869,20,Full-time,39088,1,1,768,1,0,0,0,94.9,Apartment,2,1,927,5,1,0,0,19287,51424,25000,12,Pune,8.1,5.6,0
APP045870,38,Part-time,47910,1,1,656,16,1,15,10,87.0,Condo,4,2,1224,0,1,0,1,34149,99209,22000,24,Hyderabad,3.4,4.3,0
APP045871,29,Full-time,61592,0,0,759,3,0,1,0,94.7,House,2,1,859,22,1,1,1,17440,40328,20000,24,Chennai,2.7,4.8,0
APP045872,36,Part-time,75329,0,0,718,13,1,7,4,92.1,Apartment,2,1,381,60,0,0,1,14359,34543,35000,12,Mumbai,7.2,3.5,0
APP045873,40,Part-time,12766,0,1,748,8,0,4,2,92.9,House,3,3,1171,0,0,1,0,40956,103273,32000,12,Bangalore,7.9,3.2,1
APP045874,21,Full-time,42940,1,1,725,2,0,1,0,91.9,Condo,4,2,1596,0,1,1,1,46808,136928,32000,36,Bangalore,2.8,4.2,0
APP045875,18,Full-time,9233,1,1,779,0,0,0,0,95.0,Apartment,2,1,670,2,0,1,0,21621,63404,32000,12,Bangalore,2.8,4.5,0
APP045876,23,Full-time,35907,0,0,837,3,0,0,0,99.8,House,3,3,1154,10,0,0,1,33206,79999,28000,12,Delhi,3.9,6.5,0
APP045877,45,Full-time,30904,1,1,736,11,0,6,4,92.4,House,3,3,770,22,1,1,0,21858,60976,28000,12,Delhi,2.6,5.6,1
APP045878,39,Full-time,71853,1,1,749,14,0,5,3,94.2,House,4,3,1284,5,0,1,0,45533,107476,32000,12,Bangalore,5.4,4.2,0
APP045879,30,Full-time,33327,1,0,795,7,0,1,1,96.7,House,2,1,723,0,0,1,0,23966,55783,28000,12,Delhi,8.0,6.5,1
APP045880,58,Self-employed,42840,0,0,800,23,0,4,2,97.3,Condo,2,1,641,2,0,0,1,20515,55804,28000,12,Delhi,8.2,6.1,0
APP045881,50,Full-time,24884,0,0,754,24,0,11,7,93.6,Condo,4,2,1601,0,1,0,2,43196,96015,28000,12,Delhi,3.3,6.3,0
APP045882,47,Full-time,75199,1,1,825,13,0,0,0,99.8,Townhouse,5,2,1935,4,0,1,1,69138,145273,28000,12,Delhi,4.3,5.6,0
APP045883,26,Full-time,49233,1,1,488,3,1,5,3,74.8,Townhouse,2,1,862,47,0,1,1,22261,65542,32000,36,Bangalore,8.2,3.1,1
APP045884,47,Full-time,55143,1,1,727,20,0,11,7,92.3,Condo,4,2,1644,9,0,0,0,42179,108954,22000,12,Hyderabad,6.8,3.6,0
APP045885,39,Full-time,36832,1,1,614,12,0,14,9,83.7,Apartment,2,2,484,10,0,0,1,13337,38930,32000,11,Bangalore,4.3,5.8,0
APP045886,26,Full-time,25766,1,1,631,6,0,6,4,84.6,Studio,0,1,300,5,1,0,1,8536,19209,28000,12,Delhi,7.4,5.3,1
APP045887,33,Part-time,22978,0,0,741,10,0,5,3,92.6,Condo,3,2,950,1,1,1,0,30884,86848,32000,12,Bangalore,6.0,4.1,0
APP045888,22,Part-time,13817,1,1,627,2,0,2,1,84.1,Apartment,1,2,300,15,0,1,1,9519,23332,25000,6,Pune,7.2,3.1,0
APP045889,26,Contract,26488,1,1,791,3,0,0,0,96.3,House,5,2,2142,12,0,0,0,37472,105873,18000,12,Kolkata,4.9,4.9,1
APP045890,21,Contract,41788,1,1,664,2,0,1,1,87.4,Apartment,2,1,1012,13,1,1,0,36444,80724,35000,11,Mumbai,5.5,3.4,0
APP045891,46,Full-time,122461,1,1,757,12,0,3,2,95.9,House,5,3,1962,0,1,0,1,56227,126215,25000,12,Pune,4.6,3.7,0
APP045892,34,Full-time,41205,1,1,691,11,0,8,5,89.3,Apartment,1,1,300,10,0,1,2,12893,31207,35000,12,Mumbai,6.0,4.2,0
APP045893,23,Full-time,32933,1,1,692,3,0,2,1,89.2,Apartment,1,1,421,5,0,0,1,10748,23484,20000,36,Chennai,8.3,6.8,1
APP045894,41,Full-time,68706,1,1,641,18,0,17,11,86.3,Condo,4,2,1449,1,0,1,1,49745,130024,28000,11,Delhi,6.3,6.9,1
APP045895,35,Full-time,26948,1,1,754,12,0,5,3,93.6,Apartment,2,1,803,3,0,0,2,27040,78809,35000,11,Mumbai,7.6,5.2,1
APP045896,47,Full-time,45922,1,0,726,9,0,5,3,92.0,Studio,0,1,300,39,0,0,0,8000,16074,18000,12,Kolkata,5.5,5.4,0
APP045897,36,Full-time,107354,0,0,616,10,0,10,7,85.4,Apartment,2,2,954,33,0,0,0,17445,50025,18000,12,Kolkata,2.5,4.1,0
APP045898,18,Full-time,46584,0,0,678,0,0,0,0,88.5,Apartment,1,1,650,0,0,0,1,18202,48798,28000,24,Delhi,8.4,6.8,0
APP045899,29,Full-time,75336,1,1,433,4,0,8,5,71.3,Studio,0,1,300,53,1,0,1,8692,17839,28000,24,Delhi,4.1,4.3,1
APP045900,21,Unemployed,6394,1,1,720,1,0,0,0,90.7,House,3,2,1067,19,0,0,1,28173,56755,28000,12,Delhi,6.1,5.9,1
APP045901,41,Unemployed,5634,0,0,746,12,0,6,4,92.6,Apartment,2,2,598,2,0,0,1,26488,71785,35000,12,Mumbai,7.9,5.8,0
APP045902,48,Full-time,39227,1,1,790,19,0,4,3,96.5,Apartment,1,1,300,1,0,1,1,8000,18559,18000,12,Kolkata,6.2,4.6,0
APP045903,18,Full-time,33677,0,1,777,0,0,0,0,95.4,Condo,3,2,885,3,1,1,1,24642,52348,28000,12,Delhi,7.1,6.4,0
APP045904,33,Full-time,35351,1,1,650,5,1,4,3,86.2,Apartment,2,1,1470,0,0,0,1,46042,130023,25000,24,Pune,3.5,5.1,1
APP045905,48,Full-time,23809,0,0,762,14,1,5,3,94.1,Apartment,1,1,466,36,0,1,0,14216,31564,28000,12,Delhi,5.8,5.6,1
APP045906,18,Full-time,27072,1,1,691,0,0,0,0,89.0,Apartment,2,2,643,8,1,0,2,18366,43246,22000,11,Hyderabad,3.6,6.9,1
APP045907,29,Full-time,28833,1,1,537,6,1,9,6,77.9,Apartment,2,1,669,4,0,0,1,11642,23320,18000,36,Kolkata,4.5,5.7,0
APP045908,34,Part-time,28472,1,0,806,13,0,2,1,97.4,Apartment,2,1,856,14,0,1,1,15886,39205,18000,11,Kolkata,3.4,6.7,1
APP045909,47,Full-time,53628,1,1,828,11,0,0,0,99.6,House,4,3,1846,2,0,0,2,45463,124396,22000,12,Hyderabad,3.3,6.1,1
APP045910,41,Full-time,29482,0,0,771,20,0,7,4,94.9,Apartment,2,1,689,0,0,0,2,20943,54093,35000,12,Mumbai,5.8,5.7,0
APP045911,43,Full-time,15874,1,1,562,22,0,32,21,79.4,Apartment,1,1,646,13,0,1,0,20884,58009,32000,24,Bangalore,7.9,5.4,0
APP045912,42,Full-time,45155,1,1,741,16,0,7,5,93.1,House,2,1,1152,21,0,0,0,24223,72132,22000,6,Hyderabad,7.9,3.6,0
APP045913,30,Unemployed,5233,1,1,481,7,1,13,8,73.3,Townhouse,4,3,1513,28,0,0,0,46011,95691,25000,12,Pune,5.8,5.9,1
